"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"7245",80801,"2",3,"4","1","1",4,"1","14"
"7246",80802,"2",0,"4","1","1",6,"5","5"
"7247",80803,"1",7,"1","1","1",6,"6","4"
"7248",80804,"2",67,"2","2","1",2,"1","6"
"7249",80805,"2",37,"3","1","1",2,"3","4"
"7250",80806,"1",5,"3","1","1",5,"6","6"
"7251",80807,"1",5,"6","1","1",5,"1","14"
"7252",80808,"2",23,"4","1","1",3,"6","15"
"7253",80809,"1",12,"6","1","1",6,"1","15"
"7254",80810,"1",56,"1","1","1",1,"77","9"
"7255",80811,"2",5,"1","1","1",5,"5","2"
"7256",80812,"1",23,"4","1","1",3,"6","14"
"7257",80813,"1",0,"2","1","1",4,"1","2"
"7258",80814,"1",56,"3","1","1",2,"1","15"
"7259",80815,"2",56,"2","2","2",4,"2","77"
"7260",80816,"2",31,"2","2","1",4,"6","5"
"7261",80817,"1",80,"4","1","1",1,"4","8"
"7262",80818,"2",10,"3","1","1",4,"3","6"
"7263",80819,"2",54,"4","1","1",3,"5","4"
"7264",80820,"2",36,"2","1","1",5,"1","6"
"7265",80821,"1",38,"2","2","2",3,"1","1"
"7266",80822,"1",80,"3","1","1",1,"2","6"
"7267",80823,"2",48,"3","1","1",5,"2","15"
"7268",80824,"2",11,"3","1","1",5,"3","6"
"7269",80825,"1",30,"3","1","1",5,"6","7"
"7270",80826,"1",33,"3","1","1",5,"1","5"
"7271",80827,"1",6,"2","1","1",5,"1","15"
"7272",80828,"1",13,"4","1","1",6,"1","8"
"7273",80829,"1",11,"3","1","1",6,"3","6"
"7274",80830,"2",9,"4","1","1",3,"3","8"
"7275",80831,"2",71,"3","1","1",2,"2","6"
"7276",80832,"2",36,"3","1","1",5,"1","7"
"7277",80833,"1",33,"3","1","1",4,"1","9"
"7278",80834,"2",4,"6","2","2",5,"1","5"
"7279",80835,"1",3,"4","1","1",3,"6","8"
"7280",80836,"1",64,"3","1","1",2,"1","8"
"7281",80837,"1",55,"1","1","1",4,"3","99"
"7282",80838,"1",8,"4","1","1",2,"1","3"
"7283",80839,"2",1,"2","1","1",5,"3","7"
"7284",80840,"2",44,"4","1","1",1,"3","5"
"7285",80841,"1",80,"3","1","1",2,"1","7"
"7286",80842,"2",62,"3","1","1",2,"1","8"
"7287",80843,"2",77,"4","1","1",2,"5","7"
"7288",80844,"2",0,"3","1","1",5,"1","15"
"7289",80845,"1",4,"6","1","1",7,"4","8"
"7290",80846,"2",80,"3","1","1",4,"1","5"
"7291",80847,"1",42,"3","1","1",5,"1","14"
"7292",80848,"2",0,"3","1","1",6,"1","14"
"7293",80849,"2",19,"1","2","2",5,"1","5"
"7294",80850,"2",25,"4","1","1",1,"6","5"
"7295",80851,"2",35,"3","1","1",7,"1","15"
"7296",80852,"2",9,"1","1","1",5,"5","13"
"7297",80853,"1",18,"1","2","2",4,"6","4"
"7298",80854,"2",27,"6","1","1",7,"4","15"
"7299",80855,"2",12,"2","1","1",7,"5","3"
"7300",80856,"2",11,"1","1","1",3,"3","6"
"7301",80857,"1",17,"3","1","1",7,"1","7"
"7302",80858,"1",65,"3","1","1",4,"1","15"
"7303",80859,"2",75,"4","1","1",2,"2","3"
"7304",80860,"2",9,"4","1","1",7,"5","8"
"7305",80861,"2",0,"1","1","1",3,"1","4"
"7306",80862,"1",21,"6","2","1",4,"1","15"
"7307",80863,"2",37,"6","2","2",6,"1","15"
"7308",80864,"1",54,"3","1","1",1,"3","2"
"7309",80865,"2",25,"4","1","1",3,"5","2"
"7310",80866,"1",0,"3","1","1",3,"1","13"
"7311",80867,"2",6,"1","1","1",1,"1","1"
"7312",80868,"2",61,"2","2","1",5,"1","15"
"7313",80869,"1",18,"3","1","1",4,"1","15"
"7314",80870,"1",10,"2","1","1",5,"4","3"
"7315",80871,"2",10,"4","1","1",7,"5","6"
"7316",80872,"1",66,"6","2","1",5,"1","9"
"7317",80873,"2",36,"6","2","1",3,"1","15"
"7318",80874,"2",74,"3","1","1",2,"2","7"
"7319",80875,"2",0,"1","1","1",4,"6","7"
"7320",80876,"2",47,"3","1","1",1,"3","10"
"7321",80877,"1",8,"4","1","1",7,"5","13"
"7322",80878,"2",65,"1","1","1",2,"1","8"
"7323",80879,"2",48,"4","1","1",3,"5","8"
"7324",80880,"1",28,"3","1","1",1,"6","4"
"7325",80881,"2",30,"7","1","1",4,"6","77"
"7326",80882,"1",18,"4","1","1",3,"6","8"
"7327",80883,"1",18,"1","1","1",3,"4","5"
"7328",80884,"1",60,"4","1","1",1,"4","4"
"7329",80885,"1",32,"2","1","1",1,"3","3"
"7330",80886,"1",4,"7","1","1",5,"1","14"
"7331",80887,"1",2,"6","1","1",4,"1","15"
"7332",80888,"2",4,"7","1","1",3,"4","14"
"7333",80889,"1",80,"3","1","1",2,"1","15"
"7334",80890,"2",65,"3","1","1",2,"1","4"
"7335",80891,"2",1,"3","1","1",3,"1","9"
"7336",80892,"2",59,"6","2","1",2,"1","15"
"7337",80893,"2",56,"3","1","1",2,"1","3"
"7338",80894,"2",67,"3","1","1",3,"1","9"
"7339",80895,"1",14,"6","1","1",6,"1","15"
"7340",80896,"2",9,"1","1","1",7,"1","7"
"7341",80897,"1",7,"4","1","1",4,"3","1"
"7342",80898,"1",76,"4","1","1",1,"5","2"
"7343",80899,"2",15,"1","2","2",6,"1","8"
"7344",80900,"1",66,"1","1","1",3,"2","8"
"7345",80901,"1",11,"2","1","1",2,"5","6"
"7346",80902,"2",11,"6","2","2",3,"1","12"
"7347",80903,"2",30,"3","1","1",2,"4","7"
"7348",80904,"1",61,"3","1","1",3,"1","15"
"7349",80905,"2",22,"4","1","1",2,"5","5"
"7350",80906,"1",2,"4","1","1",3,"99","4"
"7351",80907,"2",8,"4","1","1",3,"5","5"
"7352",80908,"2",53,"4","1","1",7,"4","8"
"7353",80909,"2",12,"1","1","1",4,"6","4"
"7354",80910,"1",14,"4","1","1",2,"5","6"
"7355",80911,"1",44,"6","1","1",4,"1","8"
"7356",80912,"2",28,"2","2","1",5,"1","14"
"7357",80913,"1",1,"3","1","1",5,"1","12"
"7358",80914,"2",2,"7","2","2",7,"1","1"
"7359",80915,"2",66,"1","1","1",3,"1","7"
"7360",80916,"2",39,"3","1","1",4,"1","15"
"7361",80917,"1",34,"3","1","1",5,"1","5"
"7362",80918,"2",3,"4","1","1",4,"1","14"
"7363",80919,"1",6,"6","1","1",4,"1","77"
"7364",80920,"2",28,"2","2","1",1,"6","3"
"7365",80921,"2",25,"1","2","2",6,"6","6"
"7366",80922,"1",14,"1","1","1",5,"5","4"
"7367",80923,"1",28,"3","1","1",3,"1","8"
"7368",80924,"2",39,"4","1","1",3,"1","12"
"7369",80925,"1",3,"4","1","1",3,"1","7"
"7370",80926,"2",1,"2","1","1",5,"1","6"
"7371",80927,"1",4,"7","1","1",7,"1","8"
"7372",80928,"2",62,"4","1","1",3,"2","10"
"7373",80929,"2",65,"3","1","1",1,"2","7"
"7374",80930,"1",73,"6","2","1",2,"1","15"
"7375",80931,"2",11,"7","1","1",4,"1","15"
"7376",80932,"1",39,"4","1","1",1,"5","7"
"7377",80933,"1",11,"2","1","1",5,"1","6"
"7378",80934,"1",65,"2","2","2",7,"1","5"
"7379",80935,"2",0,"3","1","1",5,"1","8"
"7380",80936,"1",38,"3","1","1",5,"1","15"
"7381",80937,"2",18,"4","1","1",7,"5","3"
"7382",80938,"2",19,"3","1","1",4,"1","15"
"7383",80939,"1",47,"3","1","1",4,"1","8"
"7384",80940,"2",11,"4","1","1",5,"6","8"
"7385",80941,"2",51,"4","1","1",2,"1","15"
"7386",80942,"1",3,"3","1","1",7,"1","7"
"7387",80943,"2",78,"3","1","1",1,"2","5"
"7388",80944,"1",11,"4","1","1",7,"4","4"
"7389",80945,"1",61,"6","2","2",5,"1","9"
"7390",80946,"1",60,"3","1","1",4,"5","15"
"7391",80947,"1",12,"3","1","1",7,"1","7"
"7392",80948,"1",18,"4","1","1",5,"1","5"
"7393",80949,"2",7,"1","1","1",5,"1","6"
"7394",80950,"1",0,"2","1","1",5,"1","9"
"7395",80951,"2",5,"3","1","1",4,"5","1"
"7396",80952,"2",1,"2","1","1",6,"1","10"
"7397",80953,"1",15,"1","1","1",6,"6","5"
"7398",80954,"2",29,"4","1","1",5,"5","4"
"7399",80955,"2",72,"4","1","1",1,"3","3"
"7400",80956,"2",18,"6","2","2",2,"5","1"
"7401",80957,"1",12,"4","1","1",4,"6","14"
"7402",80958,"1",9,"1","1","1",6,"1","5"
"7403",80959,"2",24,"6","2","1",4,"1","10"
"7404",80960,"1",71,"3","1","1",4,"1","6"
"7405",80961,"2",41,"6","2","1",5,"1","14"
"7406",80962,"2",72,"4","2","2",2,"1","5"
"7407",80963,"1",4,"4","1","1",3,"5","6"
"7408",80964,"2",19,"3","1","1",3,"3","9"
"7409",80965,"1",25,"4","1","1",1,"6","6"
"7410",80966,"2",27,"4","1","1",3,"5","8"
"7411",80967,"1",40,"2","2","2",7,"1","5"
"7412",80968,"1",25,"3","1","1",4,"1","15"
"7413",80969,"2",17,"3","1","1",2,"3","4"
"7414",80970,"1",14,"1","1","1",5,"1","3"
"7415",80971,"1",8,"3","1","1",3,"6","15"
"7416",80972,"1",8,"6","1","1",5,"2","15"
"7417",80973,"2",47,"4","2","1",1,"3","3"
"7418",80974,"2",14,"7","1","1",6,"5","4"
"7419",80975,"2",26,"4","1","1",5,"1","5"
"7420",80976,"1",59,"6","2","1",3,"1","15"
"7421",80977,"1",0,"1","1","1",3,"1","5"
"7422",80978,"1",0,"7","1","1",6,"3","3"
"7423",80979,"1",29,"2","2","1",2,"1","15"
"7424",80980,"2",44,"3","1","1",1,"5","6"
"7425",80981,"2",25,"3","1","1",3,"6","15"
"7426",80982,"1",31,"3","1","1",6,"1","5"
"7427",80983,"2",5,"4","1","1",3,"5","5"
"7428",80984,"2",7,"7","1","1",5,"1","15"
"7429",80985,"1",46,"6","2","2",5,"1","14"
"7430",80986,"2",1,"7","1","1",3,"1","8"
"7431",80987,"2",80,"3","1","1",1,"2","6"
"7432",80988,"2",65,"1","1","1",1,"2","6"
"7433",80989,"1",46,"3","1","1",2,"1","3"
"7434",80990,"1",35,"7","2","2",5,"1","1"
"7435",80991,"2",11,"4","1","1",3,"4","6"
"7436",80992,"2",16,"3","1","1",4,"1","7"
"7437",80993,"1",11,"3","1","1",4,"1","15"
"7438",80994,"1",2,"3","1","1",4,"1","14"
"7439",80995,"2",2,"4","1","1",4,"3","9"
"7440",80996,"2",4,"1","1","1",2,"1","1"
"7441",80997,"1",26,"2","2","2",5,"1","4"
"7442",80998,"2",0,"4","1","1",7,"5","13"
"7443",80999,"1",15,"3","1","1",3,"3","14"
"7444",81000,"1",28,"4","1","1",4,"5","6"
"7445",81001,"2",13,"2","1","1",4,"1","7"
"7446",81002,"1",9,"3","1","1",3,"1","6"
"7447",81003,"2",16,"3","1","1",5,"1","15"
"7448",81004,"1",50,"3","1","1",2,"1","15"
"7449",81005,"2",1,"3","1","1",4,"1","5"
"7450",81006,"2",10,"1","1","1",4,"1","14"
"7451",81007,"2",3,"2","1","1",5,"1","15"
"7452",81008,"1",48,"4","1","1",4,"1","15"
"7453",81009,"2",56,"6","2","1",3,"1","4"
"7454",81010,"1",51,"3","1","1",3,"3","8"
"7455",81011,"2",60,"1","1","1",2,"1","9"
"7456",81012,"1",34,"2","2","1",2,"1","3"
"7457",81013,"1",43,"4","1","1",5,"1","6"
"7458",81014,"1",27,"4","1","1",1,"5","7"
"7459",81015,"2",20,"6","1","1",1,"5","1"
"7460",81016,"1",6,"2","1","1",6,"1","14"
"7461",81017,"1",15,"3","1","1",4,"1","9"
"7462",81018,"2",9,"4","1","1",7,"1","8"
"7463",81019,"2",14,"4","1","1",3,"3","6"
"7464",81020,"1",40,"3","1","1",4,"1","6"
"7465",81021,"1",2,"6","1","1",4,"1","5"
"7466",81022,"1",45,"4","1","1",3,"5","6"
"7467",81023,"2",22,"4","1","1",3,"6","4"
"7468",81024,"1",6,"3","1","1",4,"1","6"
"7469",81025,"2",69,"1","2","1",1,"3","1"
"7470",81026,"2",80,"3","1","1",1,"3","6"
"7471",81027,"2",0,"4","1","1",7,"5","3"
"7472",81028,"1",12,"2","1","1",4,"1","77"
"7473",81029,"1",43,"1","2","2",2,"3","12"
"7474",81030,"1",60,"3","1","1",2,"1","12"
"7475",81031,"1",9,"4","1","1",4,"3","1"
"7476",81032,"1",71,"4","1","1",1,"5","3"
"7477",81033,"2",9,"1","1","1",6,"1","6"
"7478",81034,"1",34,"3","1","1",5,"1","7"
"7479",81035,"1",10,"3","1","1",2,"3","7"
"7480",81036,"1",2,"4","1","1",4,"5","3"
"7481",81037,"1",60,"4","2","2",4,"1","14"
"7482",81038,"1",45,"3","1","1",2,"1","4"
"7483",81039,"1",64,"4","1","1",1,"3","2"
"7484",81040,"2",52,"3","1","1",1,"5","1"
"7485",81041,"2",23,"4","1","1",3,"6","2"
"7486",81042,"1",63,"1","1","1",1,"4","15"
"7487",81043,"2",18,"3","1","1",5,"1","5"
"7488",81044,"1",10,"1","1","1",6,"1","6"
"7489",81045,"2",2,"3","1","1",4,"5","5"
"7490",81046,"2",4,"2","1","1",5,"1","14"
"7491",81047,"2",8,"1","1","1",7,"1","7"
"7492",81048,"2",13,"4","1","1",3,"5","1"
"7493",81049,"2",12,"2","1","1",4,"1","15"
"7494",81050,"2",38,"7","2","1",7,"1","8"
"7495",81051,"1",41,"2","1","1",7,"5","14"
"7496",81052,"2",44,"1","2","2",3,"1","10"
"7497",81053,"1",3,"1","1","1",6,"1","6"
"7498",81054,"2",66,"6","2","1",2,"1","5"
"7499",81055,"2",48,"1","2","2",4,"1","7"
"7500",81056,"2",49,"1","1","1",5,"1","8"
"7501",81057,"2",52,"3","1","1",1,"5","3"
"7502",81058,"2",5,"3","1","1",6,"1","7"
"7503",81059,"1",4,"2","1","1",6,"5","14"
"7504",81060,"2",14,"3","1","1",4,"1","13"
"7505",81061,"1",44,"3","1","1",3,"1","9"
"7506",81062,"2",48,"6","2","2",3,"1","15"
"7507",81063,"2",80,"3","1","1",1,"2","5"
"7508",81064,"1",11,"3","1","1",4,"1","5"
"7509",81065,"2",19,"4","1","1",6,"5","3"
"7510",81066,"2",1,"3","1","1",3,"1","14"
"7511",81067,"2",7,"3","1","1",7,"1","6"
"7512",81068,"1",59,"4","1","1",1,"1","15"
"7513",81069,"2",26,"3","1","1",3,"4","2"
"7514",81070,"1",31,"1","2","2",6,"4","7"
"7515",81071,"1",2,"1","1","1",7,"1","99"
"7516",81072,"1",17,"1","1","1",7,"1","5"
"7517",81073,"2",13,"4","1","1",4,"5","77"
"7518",81074,"2",19,"2","1","1",6,"1","5"
"7519",81075,"1",30,"4","1","1",4,"1","7"
"7520",81076,"2",18,"6","2","1",7,"1","6"
"7521",81077,"1",0,"1","1","1",2,"5","5"
"7522",81078,"2",53,"2","2","2",1,"3","6"
"7523",81079,"1",76,"3","1","1",2,"1","4"
"7524",81080,"2",12,"4","1","1",6,"1","15"
"7525",81081,"1",3,"4","1","1",5,"1","14"
"7526",81082,"2",60,"2","2","2",1,"3","77"
"7527",81083,"1",36,"3","1","1",4,"1","6"
"7528",81084,"2",26,"2","2","2",7,"1","15"
"7529",81085,"1",4,"7","1","1",4,"6","6"
"7530",81086,"2",9,"4","1","1",3,"1","6"
"7531",81087,"2",36,"6","1","1",3,"1","15"
"7532",81088,"2",54,"1","2","2",3,"1","6"
"7533",81089,"1",11,"2","2","2",4,"6","5"
"7534",81090,"1",32,"4","1","1",7,"5","5"
"7535",81091,"2",11,"4","2","2",4,"3","6"
"7536",81092,"1",29,"6","2","1",3,"6","3"
"7537",81093,"2",36,"3","1","1",1,"6","2"
"7538",81094,"1",6,"2","1","1",2,"5","5"
"7539",81095,"1",51,"2","2","1",2,"1","7"
"7540",81096,"2",24,"3","1","1",2,"1","2"
"7541",81097,"2",21,"3","1","1",3,"6","6"
"7542",81098,"2",5,"3","1","1",5,"1","14"
"7543",81099,"2",36,"4","1","1",5,"5","6"
"7544",81100,"2",80,"3","1","1",2,"1","5"
"7545",81101,"2",38,"3","1","1",4,"1","10"
"7546",81102,"1",4,"1","1","1",4,"1","2"
"7547",81103,"1",80,"4","1","1",2,"1","7"
"7548",81104,"2",67,"4","1","1",1,"2","2"
"7549",81105,"1",63,"3","1","1",2,"5","4"
"7550",81106,"2",10,"1","1","1",4,"1","14"
"7551",81107,"2",54,"1","1","1",2,"1","6"
"7552",81108,"2",13,"1","2","2",7,"1","6"
"7553",81109,"2",77,"4","1","1",6,"1","5"
"7554",81110,"2",56,"3","1","1",2,"1","15"
"7555",81111,"2",77,"3","1","1",1,"2","7"
"7556",81112,"2",3,"3","1","1",4,"1","15"
"7557",81113,"2",80,"7","2","1",3,"1","7"
"7558",81114,"2",9,"4","1","1",3,"5","5"
"7559",81115,"1",60,"2","2","1",2,"1","15"
"7560",81116,"2",16,"1","2","2",5,"1","5"
"7561",81117,"1",19,"1","1","1",5,"1","7"
"7562",81118,"2",40,"6","2","1",4,"1","9"
"7563",81119,"2",37,"2","1","1",6,"5","14"
"7564",81120,"1",3,"2","1","1",4,"6","3"
"7565",81121,"1",61,"4","1","1",1,"4","3"
"7566",81122,"2",37,"4","1","1",4,"6","5"
"7567",81123,"1",8,"3","1","1",5,"1","15"
"7568",81124,"2",15,"3","1","1",4,"3","2"
"7569",81125,"1",15,"3","1","1",4,"1","4"
"7570",81126,"2",11,"2","1","1",5,"1","14"
"7571",81127,"1",9,"3","1","1",5,"1","15"
"7572",81128,"2",10,"7","1","1",1,"3","1"
"7573",81129,"1",12,"4","1","1",2,"3","8"
"7574",81130,"1",18,"6","2","1",3,"1","15"
"7575",81131,"1",49,"2","2","1",5,"1","15"
"7576",81132,"1",6,"4","1","1",5,"3","2"
"7577",81133,"2",17,"3","1","1",5,"1","5"
"7578",81134,"2",75,"3","1","1",2,"1","5"
"7579",81135,"1",20,"4","1","1",6,"6","9"
"7580",81136,"2",78,"2","2","1",1,"2","5"
"7581",81137,"2",16,"1","1","1",6,"4","7"
"7582",81138,"2",42,"6","2","2",4,"1","15"
"7583",81139,"1",23,"6","2","2",3,"1","14"
"7584",81140,"1",6,"6","1","1",5,"1","15"
"7585",81141,"1",70,"7","1","1",3,"1","5"
"7586",81142,"2",60,"4","1","1",2,"3","15"
"7587",81143,"2",80,"4","1","1",2,"2","3"
"7588",81144,"1",49,"3","1","1",4,"1","7"
"7589",81145,"2",3,"4","1","1",4,"5","9"
"7590",81146,"2",8,"7","2","2",7,"1","1"
"7591",81147,"2",46,"3","1","1",5,"1","15"
"7592",81148,"2",73,"4","1","1",2,"1","7"
"7593",81149,"1",34,"3","1","1",3,"1","15"
"7594",81150,"1",13,"1","1","1",7,"1","6"
"7595",81151,"1",56,"3","1","1",2,"1","15"
"7596",81152,"2",34,"4","1","1",4,"6","5"
"7597",81153,"2",30,"6","2","2",4,"1","6"
"7598",81154,"1",50,"2","2","2",4,"5","10"
"7599",81155,"2",56,"4","1","1",4,"6","8"
"7600",81156,"1",7,"4","1","1",5,"1","6"
"7601",81157,"2",3,"1","1","1",6,"2","5"
"7602",81158,"2",13,"1","1","1",6,"1","77"
"7603",81159,"2",24,"3","1","1",1,"6","6"
"7604",81160,"1",23,"3","1","1",4,"3","5"
"7605",81161,"1",33,"3","1","1",3,"6","4"
"7606",81162,"2",80,"6","2","2",6,"1","14"
"7607",81163,"2",79,"4","1","1",2,"3","6"
"7608",81164,"1",5,"4","1","1",5,"6","7"
"7609",81165,"1",51,"2","2","2",7,"1","15"
"7610",81166,"2",73,"3","2","1",2,"1","2"
"7611",81167,"1",7,"3","1","1",5,"1","14"
"7612",81168,"2",28,"6","2","2",1,"6","6"
"7613",81169,"1",34,"3","1","1",6,"1","7"
"7614",81170,"2",24,"3","1","1",3,"6","7"
"7615",81171,"2",49,"1","2","2",3,"1","9"
"7616",81172,"2",4,"3","1","1",3,"1","10"
"7617",81173,"2",50,"1","1","1",1,"6","8"
"7618",81174,"2",31,"4","1","1",3,"1","6"
"7619",81175,"1",80,"4","1","1",2,"1","10"
"7620",81176,"2",38,"1","2","2",6,"1","7"
"7621",81177,"2",48,"1","1","1",4,"2","14"
"7622",81178,"1",24,"4","1","1",7,"1","15"
"7623",81179,"1",80,"4","1","1",1,"77","5"
"7624",81180,"2",14,"1","1","1",6,"1","8"
"7625",81181,"1",4,"3","1","1",4,"1","15"
"7626",81182,"2",16,"6","2","2",6,"1","2"
"7627",81183,"2",5,"1","1","1",3,"1","7"
"7628",81184,"1",7,"3","1","1",7,"1","15"
"7629",81185,"2",25,"1","1","1",3,"6","15"
"7630",81186,"2",42,"3","1","1",2,"2","6"
"7631",81187,"1",43,"3","1","1",3,"1","5"
"7632",81188,"2",14,"1","1","1",7,"1","3"
"7633",81189,"1",5,"3","1","1",5,"1","6"
"7634",81190,"2",23,"2","1","1",4,"1","15"
"7635",81191,"2",14,"6","1","1",5,"3","9"
"7636",81192,"2",41,"7","2","2",3,"1","10"
"7637",81193,"1",20,"3","1","1",5,"6","6"
"7638",81194,"2",11,"1","1","1",7,"1","7"
"7639",81195,"2",4,"1","1","1",7,"4","6"
"7640",81196,"2",41,"6","2","2",6,"3","7"
"7641",81197,"2",47,"4","1","1",1,"5","10"
"7642",81198,"1",0,"4","1","1",7,"1","9"
"7643",81199,"2",10,"6","1","1",3,"1","7"
"7644",81200,"1",5,"4","1","1",3,"4","9"
"7645",81201,"1",56,"1","2","1",5,"1","7"
"7646",81202,"2",38,"3","1","1",3,"6","5"
"7647",81203,"1",62,"3","1","1",2,"1","15"
"7648",81204,"2",65,"4","2","1",5,"1","77"
"7649",81205,"2",4,"3","1","1",5,"1","7"
"7650",81206,"1",47,"4","1","1",2,"1","99"
"7651",81207,"1",39,"3","2","2",4,"1","15"
"7652",81208,"2",2,"4","1","1",5,"77","1"
"7653",81209,"1",58,"6","2","1",7,"4","15"
"7654",81210,"2",69,"3","2","1",2,"1","15"
"7655",81211,"1",3,"6","1","1",4,"1","15"
"7656",81212,"2",37,"4","1","1",4,"5","6"
"7657",81213,"1",50,"3","2","1",2,"1","7"
"7658",81214,"1",50,"6","2","2",3,"1","6"
"7659",81215,"2",0,"3","1","1",5,"1","12"
"7660",81216,"2",30,"7","1","1",2,"1","15"
"7661",81217,"1",45,"3","1","1",4,"1","8"
"7662",81218,"1",34,"3","1","1",2,"1","15"
"7663",81219,"1",37,"4","1","1",1,"4","7"
"7664",81220,"1",12,"3","1","1",5,"1","15"
"7665",81221,"2",68,"2","2","1",5,"1","15"
"7666",81222,"1",14,"3","1","1",6,"1","7"
"7667",81223,"2",21,"4","1","1",3,"2","4"
"7668",81224,"2",18,"3","1","1",6,"1","15"
"7669",81225,"1",37,"6","2","1",5,"1","15"
"7670",81226,"1",65,"4","1","1",3,"4","3"
"7671",81227,"2",12,"3","1","1",4,"1","77"
"7672",81228,"2",65,"3","1","1",2,"1","15"
"7673",81229,"1",74,"1","2","2",1,"2","1"
"7674",81230,"2",52,"4","1","1",1,"5","8"
"7675",81231,"2",44,"4","1","1",3,"4","3"
"7676",81232,"2",59,"3","1","1",2,"1","4"
"7677",81233,"1",10,"3","1","1",4,"1","15"
"7678",81234,"1",67,"1","2","2",1,"3","12"
"7679",81235,"1",37,"3","1","1",6,"1","15"
"7680",81236,"2",7,"4","1","1",4,"5","13"
"7681",81237,"1",39,"3","1","1",7,"1","7"
"7682",81238,"2",21,"3","1","1",5,"1","7"
"7683",81239,"2",14,"3","1","1",4,"3","5"
"7684",81240,"1",7,"4","1","1",4,"5","3"
"7685",81241,"1",51,"4","1","1",3,"1","8"
"7686",81242,"1",14,"1","1","1",6,"5","4"
"7687",81243,"1",8,"4","1","1",2,"2","3"
"7688",81244,"2",47,"1","1","1",5,"1","15"
"7689",81245,"2",16,"3","1","1",2,"5","4"
"7690",81246,"1",17,"4","1","1",6,"5","5"
"7691",81247,"1",15,"4","1","1",5,"1","7"
"7692",81248,"2",68,"3","1","1",1,"2","3"
"7693",81249,"2",7,"3","1","1",4,"1","15"
"7694",81250,"1",50,"2","2","2",5,"1","2"
"7695",81251,"2",80,"3","2","1",1,"2","5"
"7696",81252,"1",15,"4","1","1",7,"6","7"
"7697",81253,"1",4,"1","1","1",6,"1","7"
"7698",81254,"2",12,"2","1","1",7,"5","77"
"7699",81255,"2",1,"3","1","1",3,"1","3"
"7700",81256,"1",69,"3","1","1",2,"1","3"
"7701",81257,"1",7,"4","1","1",5,"6","3"
"7702",81258,"1",2,"7","1","1",6,"1","1"
"7703",81259,"1",75,"3","1","1",1,"2","8"
"7704",81260,"1",44,"2","2","2",4,"1","15"
"7705",81261,"2",14,"3","1","1",4,"1","14"
"7706",81262,"2",71,"3","1","1",2,"1","14"
"7707",81263,"1",2,"4","1","1",6,"5","3"
"7708",81264,"2",21,"3","1","1",3,"1","14"
"7709",81265,"1",7,"7","1","1",3,"1","5"
"7710",81266,"1",39,"3","1","1",5,"1","9"
"7711",81267,"2",75,"2","1","1",1,"3","8"
"7712",81268,"2",22,"3","1","1",2,"4","3"
"7713",81269,"2",80,"3","1","1",2,"1","5"
"7714",81270,"1",43,"6","2","2",4,"1","15"
"7715",81271,"1",1,"7","1","1",4,"1","12"
"7716",81272,"2",46,"1","2","2",3,"5","99"
"7717",81273,"1",32,"4","1","1",3,"6","8"
"7718",81274,"1",13,"1","1","1",5,"1","6"
"7719",81275,"2",50,"1","2","1",5,"1","6"
"7720",81276,"2",48,"3","1","1",2,"1","15"
"7721",81277,"1",3,"1","1","1",3,"1","6"
"7722",81278,"1",18,"7","1","1",3,"3","15"
"7723",81279,"1",7,"7","1","1",7,"2","5"
"7724",81280,"1",15,"6","2","2",5,"1","15"
"7725",81281,"1",17,"4","2","2",4,"5","77"
"7726",81282,"2",61,"3","1","1",3,"1","10"
"7727",81283,"2",67,"1","2","1",2,"1","7"
"7728",81284,"2",64,"2","2","2",2,"1","6"
"7729",81285,"2",74,"1","1","1",2,"1","77"
"7730",81286,"2",16,"6","1","1",4,"1","15"
"7731",81287,"2",21,"3","1","1",2,"3","9"
"7732",81288,"2",71,"6","2","1",1,"2","4"
"7733",81289,"2",17,"3","1","1",2,"3","5"
"7734",81290,"1",30,"1","2","2",3,"6","1"
"7735",81291,"1",21,"1","1","1",6,"5","8"
"7736",81292,"1",47,"6","2","1",3,"1","14"
"7737",81293,"1",7,"4","1","1",4,"6","15"
"7738",81294,"1",18,"4","1","1",5,"4","15"
"7739",81295,"1",59,"3","1","1",2,"1","15"
"7740",81296,"2",63,"3","1","1",2,"1","4"
"7741",81297,"1",80,"3","1","1",2,"1","8"
"7742",81298,"1",72,"6","2","1",7,"1","12"
"7743",81299,"2",2,"3","1","1",5,"1","6"
"7744",81300,"1",17,"3","1","1",7,"1","14"
"7745",81301,"1",3,"3","1","1",4,"6","15"
"7746",81302,"2",69,"3","1","1",1,"3","4"
"7747",81303,"1",20,"7","1","1",3,"1","7"
"7748",81304,"2",20,"1","2","2",6,"6","6"
"7749",81305,"2",2,"1","1","1",4,"4","2"
"7750",81306,"1",57,"3","1","1",2,"1","7"
"7751",81307,"2",8,"1","1","1",7,"6","4"
"7752",81308,"1",4,"1","1","1",6,"1","6"
"7753",81309,"2",55,"6","2","1",4,"1","7"
"7754",81310,"1",19,"1","1","1",4,"1","6"
"7755",81311,"1",68,"1","2","2",3,"1","77"
"7756",81312,"2",19,"6","2","2",5,"1","5"
"7757",81313,"1",20,"7","1","1",4,"1","14"
"7758",81314,"1",10,"7","1","1",5,"1","15"
"7759",81315,"1",3,"7","1","1",4,"77","9"
"7760",81316,"2",43,"3","1","1",5,"1","7"
