"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"9060",82616,"Male",63,"Mexican_American","US","US",2,"Married","$10000 - $14999"
"9061",82617,"Female",20,"Black","US","US",3,"Married","$65000 - $74999"
"9062",82618,"Male",45,"White","US","US",3,"Married","$35000 - $44999"
"9063",82619,"Male",69,"White","US","US",2,"Married","$35000 - $44999"
"9064",82620,"Male",3,"White","US","US",2,"Divorced","$15000 - $19999"
"9065",82621,"Male",41,"Asian","Others","Other",4,"Married","$100000 and Over"
"9066",82622,"Female",5,"White","US","US",4,"Married","$100000 and Over"
"9067",82623,"Female",7,"Other_Hispanic","US","US",5,"Married","$75000 - $99999"
"9068",82624,"Male",1,"Asian","US","US",5,"Married","$55000 - $64999"
"9069",82625,"Female",79,"Black","US","US",1,"Widowed","$5000 - $9999"
"9070",82626,"Male",14,"Black","US","US",7,"Married","$100000 and Over"
"9071",82627,"Male",37,"Black","US","US",6,"Married","$75000 - $99999"
"9072",82628,"Female",14,"Asian","US","US",7,"Married","$35000 - $44999"
"9073",82629,"Male",41,"White","US","US",4,"Married","$15000 - $19999"
"9074",82630,"Female",15,"White","US","US",1,"Married","Under $20000"
"9075",82631,"Female",10,"Mexican_American","US","US",7,"partner","$15000 - $19999"
"9076",82632,"Female",1,"Mexican_American","US","US",4,"Divorced","Unknown"
"9077",82633,"Male",15,"White","US","US",4,"Married","$35000 - $44999"
"9078",82634,"Male",23,"Black","US","US",1,"partner","$55000 - $64999"
"9079",82635,"Female",62,"Asian","Others","US",2,"Married","$100000 and Over"
"9080",82636,"Female",46,"Asian","US","US",2,"Married","$75000 - $99999"
"9081",82637,"Male",80,"White","US","US",2,"Married","$25000 - $34999"
"9082",82638,"Female",29,"Black","US","US",3,"Never_married","$65000 - $74999"
"9083",82639,"Male",16,"Black","US","US",4,"Married","$20000 - $24999"
"9084",82640,"Female",24,"White","US","US",1,"Never_married","$25000 - $34999"
"9085",82641,"Female",8,"multiracial","US","US",2,"Divorced","$55000 - $64999"
"9086",82642,"Female",66,"Other_Hispanic","Others","Other",4,"Married","$0 - $4999"
"9087",82643,"Female",38,"White","Others","US",7,"Married","$45000 - $54999"
"9088",82644,"Male",25,"multiracial","US","US",3,"Married","$25000 - $34999"
"9089",82645,"Female",6,"Black","US","US",6,"Married","$10000 - $14999"
"9090",82646,"Male",56,"Mexican_American","Others","US",6,"Married","Unknown"
"9091",82647,"Female",10,"Black","US","US",5,"Married","$55000 - $64999"
"9092",82648,"Female",25,"Mexican_American","Others","Other",5,"partner","$5000 - $9999"
"9093",82649,"Female",7,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"9094",82650,"Female",43,"Black","US","US",4,"Married","$75000 - $99999"
"9095",82651,"Male",78,"Black","US","US",6,"Married","$20000 - $24999"
"9096",82652,"Male",73,"Asian","Others","US",3,"Married","$75000 - $99999"
"9097",82653,"Male",7,"White","US","US",7,"Widowed","$10000 - $14999"
"9098",82654,"Female",18,"Other_Hispanic","US","US",3,"partner","$35000 - $44999"
"9099",82655,"Female",75,"Asian","Others","Other",3,"Married","$45000 - $54999"
"9100",82656,"Male",12,"White","US","US",4,"Married","$100000 and Over"
"9101",82657,"Female",66,"White","US","US",1,"Widowed","$25000 - $34999"
"9102",82658,"Male",6,"Black","US","US",5,"Married","$15000 - $19999"
"9103",82659,"Female",0,"Black","US","US",3,"Never_married","Under $20000"
"9104",82660,"Female",32,"White","US","US",5,"Married","$35000 - $44999"
"9105",82661,"Female",6,"Asian","US","US",4,"Married","$100000 and Over"
"9106",82662,"Female",13,"White","US","US",3,"Married","$35000 - $44999"
"9107",82663,"Female",0,"Black","US","US",3,"Married","$45000 - $54999"
"9108",82664,"Male",48,"White","US","US",4,"Married","Refused"
"9109",82665,"Female",53,"White","US","US",2,"Divorced","$20000 - $24999"
"9110",82666,"Male",47,"Black","Others","US",4,"Married","$20000 and Over"
"9111",82667,"Male",5,"Asian","US","US",5,"Married","$55000 - $64999"
"9112",82668,"Male",32,"White","US","US",1,"partner","$55000 - $64999"
"9113",82669,"Female",33,"Black","US","US",2,"Married","$100000 and Over"
"9114",82670,"Male",18,"Mexican_American","US","US",6,"Married","$15000 - $19999"
"9115",82671,"Female",30,"White","US","US",6,"Married","$20000 - $24999"
"9116",82672,"Male",8,"White","Others","US",4,"Married","$100000 and Over"
"9117",82673,"Female",16,"Black","US","US",3,"Married","$100000 and Over"
"9118",82674,"Female",45,"Asian","US","US",4,"Married","$100000 and Over"
"9119",82675,"Male",71,"White","US","US",2,"Married","$25000 - $34999"
"9120",82676,"Female",6,"Other_Hispanic","US","US",5,"Divorced","$10000 - $14999"
"9121",82677,"Female",80,"Mexican_American","US","US",1,"Widowed","Under $20000"
"9122",82678,"Female",58,"White","Refused","US",5,"Married","$100000 and Over"
"9123",82679,"Female",7,"Mexican_American","US","US",4,"Married","$15000 - $19999"
"9124",82680,"Male",41,"White","US","US",6,"partner","$20000 - $24999"
"9125",82681,"Male",1,"Black","US","US",4,"Separated","$75000 - $99999"
"9126",82682,"Male",37,"Black","Others","US",4,"Widowed","$100000 and Over"
"9127",82683,"Male",9,"Black","US","US",5,"Never_married","$10000 - $14999"
"9128",82684,"Female",42,"Other_Hispanic","US","US",4,"Divorced","$35000 - $44999"
"9129",82685,"Male",47,"White","Others","US",1,"Divorced","$35000 - $44999"
"9130",82686,"Male",10,"Other_Hispanic","US","US",6,"Married","$0 - $4999"
"9131",82687,"Female",5,"Black","US","US",4,"Married","Refused"
"9132",82688,"Male",63,"Asian","Others","Other",1,"Widowed","$20000 and Over"
"9133",82689,"Female",0,"White","US","US",3,"Married","$100000 and Over"
"9134",82690,"Male",6,"White","US","US",7,"Married","$25000 - $34999"
"9135",82691,"Male",29,"White","US","US",1,"Never_married","$0 - $4999"
"9136",82692,"Male",39,"White","US","US",2,"Divorced","$5000 - $9999"
"9137",82693,"Male",6,"Mexican_American","US","US",6,"Married","$20000 - $24999"
"9138",82694,"Female",8,"Mexican_American","US","US",7,"Married","$20000 and Over"
"9139",82695,"Male",20,"White","US","US",4,"Married","$20000 - $24999"
"9140",82696,"Female",22,"White","US","US",2,"Married","$10000 - $14999"
"9141",82697,"Female",18,"Asian","US","US",6,"Married","$100000 and Over"
"9142",82698,"Male",74,"Black","US","US",2,"Married","$65000 - $74999"
"9143",82699,"Male",7,"multiracial","US","US",5,"partner","$45000 - $54999"
"9144",82700,"Male",4,"Asian","Others","Unknown",4,"Married","$75000 - $99999"
"9145",82701,"Female",14,"White","US","US",3,"Divorced","$0 - $4999"
"9146",82702,"Female",64,"Black","US","US",2,"partner","$45000 - $54999"
"9147",82703,"Male",50,"Asian","Others","US",7,"Separated","$45000 - $54999"
"9148",82704,"Male",41,"White","Others","US",4,"Married","$100000 and Over"
"9149",82705,"Female",76,"Black","US","US",3,"Married","$55000 - $64999"
"9150",82706,"Female",9,"White","US","US",4,"Married","$100000 and Over"
"9151",82707,"Male",73,"White","US","US",1,"Divorced","Under $20000"
"9152",82708,"Female",78,"White","US","US",2,"Married","$75000 - $99999"
"9153",82709,"Female",61,"White","US","US",1,"Divorced","$0 - $4999"
"9154",82710,"Female",61,"White","US","US",2,"Married","$100000 and Over"
"9155",82711,"Female",30,"Asian","Others","US",4,"Married","$15000 - $19999"
"9156",82712,"Female",56,"White","US","US",5,"Married","$100000 and Over"
"9157",82713,"Male",16,"Black","US","US",5,"Separated","$45000 - $54999"
"9158",82714,"Female",14,"Mexican_American","US","US",5,"Married","$45000 - $54999"
"9159",82715,"Female",8,"Black","US","US",4,"partner","$100000 and Over"
"9160",82716,"Female",19,"Mexican_American","US","US",7,"Married","$45000 - $54999"
"9161",82717,"Male",14,"Black","US","US",2,"Never_married","$100000 and Over"
"9162",82718,"Male",34,"White","US","US",5,"Married","$35000 - $44999"
"9163",82719,"Female",35,"multiracial","US","US",5,"Married","$25000 - $34999"
"9164",82720,"Male",58,"Asian","Others","US",7,"Married","$45000 - $54999"
"9165",82721,"Male",49,"White","US","US",2,"Married","$45000 - $54999"
"9166",82722,"Male",6,"Mexican_American","US","US",5,"Widowed","$25000 - $34999"
"9167",82723,"Female",74,"White","US","US",1,"Divorced","$5000 - $9999"
"9168",82724,"Female",28,"Mexican_American","US","US",3,"Never_married","$5000 - $9999"
"9169",82725,"Female",17,"Asian","Others","US",4,"Never_married","$5000 - $9999"
"9170",82726,"Female",16,"Black","US","US",7,"Married","$75000 - $99999"
"9171",82727,"Male",77,"White","US","US",4,"Married","$100000 and Over"
"9172",82728,"Female",18,"Mexican_American","Others","Other",6,"Married","$20000 and Over"
"9173",82729,"Female",22,"White","US","US",4,"partner","$15000 - $19999"
"9174",82730,"Female",14,"Asian","US","US",7,"Separated","$45000 - $54999"
"9175",82731,"Female",36,"White","US","US",3,"Married","$25000 - $34999"
"9176",82732,"Male",9,"White","US","US",7,"Married","$35000 - $44999"
"9177",82733,"Female",40,"multiracial","US","US",5,"Married","$100000 and Over"
"9178",82734,"Male",29,"Mexican_American","US","US",6,"Married","$45000 - $54999"
"9179",82735,"Female",23,"Mexican_American","Others","Other",7,"Married","$35000 - $44999"
"9180",82736,"Male",26,"White","US","US",2,"Divorced","$0 - $4999"
"9181",82737,"Female",66,"Black","US","US",6,"Never_married","$10000 - $14999"
"9182",82738,"Male",3,"Black","US","US",4,"Married","$5000 - $9999"
"9183",82739,"Female",55,"White","US","US",2,"Married","$65000 - $74999"
"9184",82740,"Male",65,"Black","US","US",1,"Widowed","$35000 - $44999"
"9185",82741,"Male",70,"White","US","US",1,"Never_married","$5000 - $9999"
"9186",82742,"Female",52,"Asian","Others","Other",1,"Married","Refused"
"9187",82743,"Female",47,"White","US","US",4,"Married","Refused"
"9188",82744,"Male",0,"Black","US","US",5,"partner","$10000 - $14999"
"9189",82745,"Male",38,"White","US","US",6,"Married","$55000 - $64999"
"9190",82746,"Male",33,"White","US","US",7,"partner","$45000 - $54999"
"9191",82747,"Female",0,"White","US","US",4,"Married","$55000 - $64999"
"9192",82748,"Female",43,"Black","US","US",3,"Never_married","$15000 - $19999"
"9193",82749,"Male",64,"White","US","US",2,"Married","$55000 - $64999"
"9194",82750,"Female",27,"Asian","Others","US",4,"Married","$45000 - $54999"
"9195",82751,"Female",0,"White","US","US",4,"Married","$55000 - $64999"
"9196",82752,"Male",34,"Black","Others","Other",3,"Married","$25000 - $34999"
"9197",82753,"Female",2,"Other_Hispanic","US","US",5,"Never_married","$25000 - $34999"
"9198",82754,"Female",0,"White","US","US",4,"Married","$100000 and Over"
"9199",82755,"Female",32,"White","US","US",2,"Married","$10000 - $14999"
"9200",82756,"Male",55,"White","US","US",5,"partner","$100000 and Over"
"9201",82757,"Male",80,"White","US","US",2,"Married","$15000 - $19999"
"9202",82758,"Male",52,"White","US","US",1,"Divorced","$10000 - $14999"
"9203",82759,"Male",24,"White","US","US",1,"Never_married","$10000 - $14999"
"9204",82760,"Female",2,"multiracial","US","US",5,"Married","$100000 and Over"
"9205",82761,"Female",0,"White","US","US",5,"Married","$100000 and Over"
"9206",82762,"Female",26,"multiracial","US","US",4,"partner","$15000 - $19999"
"9207",82763,"Female",12,"White","US","US",4,"Married","$55000 - $64999"
"9208",82764,"Male",6,"Black","US","US",5,"Never_married","$10000 - $14999"
"9209",82765,"Male",80,"White","US","US",2,"Married","$45000 - $54999"
"9210",82766,"Female",48,"Other_Hispanic","Others","Other",3,"Married","$25000 - $34999"
"9211",82767,"Male",7,"Black","US","US",2,"Separated","$10000 - $14999"
"9212",82768,"Female",9,"Black","US","US",5,"Married","$35000 - $44999"
"9213",82769,"Female",55,"Asian","Others","US",7,"Separated","$100000 and Over"
"9214",82770,"Female",46,"White","US","US",5,"Married","$75000 - $99999"
"9215",82771,"Male",41,"White","US","US",5,"Married","$25000 - $34999"
"9216",82772,"Female",60,"White","US","US",6,"Married","$75000 - $99999"
"9217",82773,"Male",67,"Mexican_American","US","US",2,"Never_married","$20000 - $24999"
"9218",82774,"Female",19,"Black","US","US",1,"Married","$0 - $4999"
"9219",82775,"Male",57,"Other_Hispanic","Others","Other",1,"Divorced","Unknown"
"9220",82776,"Male",37,"Asian","Others","US",2,"Married","$25000 - $34999"
"9221",82777,"Female",2,"Mexican_American","US","US",5,"Married","$5000 - $9999"
"9222",82778,"Male",57,"Black","US","US",1,"Widowed","$10000 - $14999"
"9223",82779,"Female",63,"White","US","US",3,"Married","$100000 and Over"
"9224",82780,"Female",28,"multiracial","Others","Other",3,"Married","Unknown"
"9225",82781,"Female",17,"Mexican_American","US","US",4,"Divorced","$75000 - $99999"
"9226",82782,"Male",53,"Other_Hispanic","US","US",1,"Never_married","$35000 - $44999"
"9227",82783,"Female",0,"White","US","US",7,"partner","$35000 - $44999"
"9228",82784,"Female",32,"Mexican_American","US","US",3,"Married","$55000 - $64999"
"9229",82785,"Male",73,"White","US","US",2,"Married","$25000 - $34999"
"9230",82786,"Male",11,"multiracial","US","US",4,"Married","$75000 - $99999"
"9231",82787,"Male",14,"White","US","US",4,"Married","$45000 - $54999"
"9232",82788,"Male",43,"Asian","Others","US",3,"Married","$100000 and Over"
"9233",82789,"Male",9,"Black","US","US",3,"Never_married","$25000 - $34999"
"9234",82790,"Male",72,"White","US","US",2,"Married","$20000 - $24999"
"9235",82791,"Female",56,"White","US","US",2,"Divorced","$20000 - $24999"
"9236",82792,"Female",10,"Black","US","US",7,"Married","$75000 - $99999"
"9237",82793,"Female",2,"multiracial","US","US",7,"Married","$45000 - $54999"
"9238",82794,"Female",55,"Other_Hispanic","Others","US",3,"Married","$25000 - $34999"
"9239",82795,"Female",16,"White","US","US",5,"Married","$15000 - $19999"
"9240",82796,"Male",11,"Asian","US","US",4,"Married","$55000 - $64999"
"9241",82797,"Female",18,"Mexican_American","US","US",5,"Married","Unknown"
"9242",82798,"Female",31,"Black","US","US",3,"Never_married","$5000 - $9999"
"9243",82799,"Male",9,"White","US","US",4,"Married","$75000 - $99999"
"9244",82800,"Male",14,"Asian","US","US",7,"Married","$100000 and Over"
"9245",82801,"Male",6,"Mexican_American","US","US",5,"Married","$10000 - $14999"
"9246",82802,"Male",76,"White","US","US",2,"Married","$65000 - $74999"
"9247",82803,"Female",23,"Mexican_American","US","US",3,"Married","$75000 - $99999"
"9248",82804,"Male",11,"multiracial","US","US",2,"Never_married","$25000 - $34999"
"9249",82805,"Female",34,"White","US","US",4,"Married","$100000 and Over"
"9250",82806,"Male",0,"Asian","US","US",4,"Married","$75000 - $99999"
"9251",82807,"Female",3,"Black","US","US",3,"Never_married","$5000 - $9999"
"9252",82808,"Male",9,"Mexican_American","US","US",7,"Separated","$25000 - $34999"
"9253",82809,"Female",8,"multiracial","US","US",7,"partner","$35000 - $44999"
"9254",82810,"Female",41,"multiracial","US","US",4,"Married","$75000 - $99999"
"9255",82811,"Female",51,"White","US","US",1,"Never_married","$75000 - $99999"
"9256",82812,"Male",62,"Black","US","US",1,"Divorced","$15000 - $19999"
"9257",82813,"Female",24,"White","US","US",1,"Never_married","$35000 - $44999"
"9258",82814,"Male",44,"Black","US","US",1,"Never_married","$15000 - $19999"
"9259",82815,"Female",80,"Asian","Others","US",1,"Widowed","$5000 - $9999"
"9260",82816,"Male",66,"Black","US","US",2,"Married","$75000 - $99999"
"9261",82817,"Female",16,"multiracial","US","US",4,"Married","$100000 and Over"
"9262",82818,"Male",11,"Black","US","US",7,"Married","$45000 - $54999"
"9263",82819,"Male",2,"Black","US","US",4,"Never_married","$25000 - $34999"
"9264",82820,"Male",78,"White","US","US",3,"Never_married","$45000 - $54999"
"9265",82821,"Male",13,"Black","US","US",7,"Married","$0 - $4999"
"9266",82822,"Male",56,"Black","US","US",3,"Married","$25000 - $34999"
"9267",82823,"Female",70,"White","US","US",2,"Married","$100000 and Over"
"9268",82824,"Male",16,"White","US","US",7,"Married","$75000 - $99999"
"9269",82825,"Female",18,"Black","US","US",3,"partner","$35000 - $44999"
"9270",82826,"Male",64,"Asian","Others","US",3,"Married","$100000 and Over"
"9271",82827,"Female",61,"Asian","Others","US",1,"Widowed","$45000 - $54999"
"9272",82828,"Female",4,"Black","US","US",4,"Married","$75000 - $99999"
"9273",82829,"Male",63,"White","US","US",2,"Married","$20000 - $24999"
"9274",82830,"Male",0,"White","US","US",3,"Married","$35000 - $44999"
"9275",82831,"Female",54,"Black","US","US",1,"Divorced","$0 - $4999"
"9276",82832,"Female",49,"White","US","US",3,"Married","$75000 - $99999"
"9277",82833,"Male",39,"White","US","US",1,"Never_married","$25000 - $34999"
"9278",82834,"Female",12,"Asian","Others","US",4,"Married","$100000 and Over"
"9279",82835,"Female",4,"White","US","US",5,"Married","$75000 - $99999"
"9280",82836,"Male",20,"White","US","US",5,"Married","$65000 - $74999"
"9281",82837,"Female",1,"Mexican_American","US","US",7,"Separated","$25000 - $34999"
"9282",82838,"Female",26,"Black","US","US",1,"Never_married","$10000 - $14999"
"9283",82839,"Female",32,"White","US","US",3,"Married","$35000 - $44999"
"9284",82840,"Male",59,"White","US","US",1,"Divorced","$75000 - $99999"
"9285",82841,"Male",45,"Asian","US","US",4,"Married","$55000 - $64999"
"9286",82842,"Female",68,"White","US","US",2,"Married","$20000 and Over"
"9287",82843,"Female",14,"Black","US","US",5,"partner","$65000 - $74999"
"9288",82844,"Male",58,"White","US","US",2,"Married","$75000 - $99999"
"9289",82845,"Male",64,"Asian","Others","US",2,"Married","$100000 and Over"
"9290",82846,"Female",33,"Asian","Others","US",5,"Married","$45000 - $54999"
"9291",82847,"Female",5,"White","US","US",2,"Never_married","$65000 - $74999"
"9292",82848,"Female",18,"multiracial","US","US",7,"Married","$100000 and Over"
"9293",82849,"Male",80,"White","US","US",1,"Never_married","$45000 - $54999"
"9294",82850,"Male",30,"White","US","US",4,"Married","$45000 - $54999"
"9295",82851,"Female",51,"Mexican_American","Others","Other",5,"Married","$45000 - $54999"
"9296",82852,"Female",5,"Black","US","US",4,"Married","$10000 - $14999"
"9297",82853,"Male",1,"multiracial","US","US",5,"Married","$55000 - $64999"
"9298",82854,"Male",68,"Mexican_American","US","US",1,"Divorced","$10000 - $14999"
"9299",82855,"Male",80,"White","US","US",6,"Married","$65000 - $74999"
"9300",82856,"Male",44,"multiracial","US","US",4,"Married","$25000 - $34999"
"9301",82857,"Female",47,"Black","US","US",1,"Never_married","$45000 - $54999"
"9302",82858,"Female",0,"Other_Hispanic","US","US",5,"Married","$20000 - $24999"
"9303",82859,"Female",80,"Asian","Others","US",3,"Widowed","$45000 - $54999"
"9304",82860,"Male",48,"White","US","US",4,"Married","$100000 and Over"
"9305",82861,"Female",6,"Black","US","US",3,"Never_married","$25000 - $34999"
"9306",82862,"Female",39,"Asian","Others","US",5,"Married","$100000 and Over"
"9307",82863,"Female",69,"Black","US","US",3,"Widowed","$45000 - $54999"
"9308",82864,"Male",31,"White","US","US",5,"partner","$100000 and Over"
"9309",82865,"Female",14,"Other_Hispanic","US","US",3,"Married","$15000 - $19999"
"9310",82866,"Female",5,"White","US","US",5,"Married","$75000 - $99999"
"9311",82867,"Female",41,"Asian","Others","Other",5,"Married","$100000 and Over"
"9312",82868,"Male",78,"White","US","US",1,"Widowed","$10000 - $14999"
"9313",82869,"Male",0,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"9314",82870,"Female",3,"White","US","US",5,"Married","$75000 - $99999"
"9315",82871,"Male",0,"Other_Hispanic","US","US",4,"partner","$35000 - $44999"
"9316",82872,"Male",0,"White","US","US",5,"Married","$35000 - $44999"
"9317",82873,"Female",1,"Black","US","US",2,"Never_married","$0 - $4999"
"9318",82874,"Female",59,"White","US","US",3,"Never_married","$35000 - $44999"
"9319",82875,"Female",10,"Black","US","US",4,"Divorced","$55000 - $64999"
"9320",82876,"Male",80,"Asian","Others","US",6,"Divorced","$35000 - $44999"
"9321",82877,"Female",2,"Black","US","US",2,"Never_married","$25000 - $34999"
"9322",82878,"Female",6,"White","US","US",3,"Never_married","$10000 - $14999"
"9323",82879,"Female",76,"Black","US","US",2,"partner","$20000 - $24999"
"9324",82880,"Female",6,"Other_Hispanic","US","US",4,"Married","$25000 - $34999"
"9325",82881,"Male",70,"White","US","US",2,"Married","$100000 and Over"
"9326",82882,"Female",80,"Asian","Others","US",1,"Widowed","$20000 and Over"
"9327",82883,"Female",1,"Asian","US","US",6,"Married","$45000 - $54999"
"9328",82884,"Male",18,"White","US","US",5,"Married","$100000 and Over"
"9329",82885,"Male",10,"Black","US","US",6,"Separated","$20000 - $24999"
"9330",82886,"Male",80,"White","US","US",2,"Married","Refused"
"9331",82887,"Female",7,"Black","US","US",4,"Married","$100000 and Over"
"9332",82888,"Male",21,"Black","US","US",3,"partner","$15000 - $19999"
"9333",82889,"Male",66,"White","US","US",2,"Married","$15000 - $19999"
"9334",82890,"Female",2,"Mexican_American","US","US",4,"Married","$45000 - $54999"
"9335",82891,"Male",11,"Other_Hispanic","US","US",7,"Never_married","$10000 - $14999"
"9336",82892,"Male",0,"Mexican_American","US","US",3,"Married","$25000 - $34999"
"9337",82893,"Female",15,"White","US","US",4,"Married","$100000 and Over"
"9338",82894,"Male",49,"Asian","Others","Other",5,"Married","Refused"
"9339",82895,"Female",57,"Other_Hispanic","Others","Other",7,"Married","$100000 and Over"
"9340",82896,"Female",22,"Black","US","US",3,"partner","$65000 - $74999"
"9341",82897,"Female",46,"White","US","US",3,"partner","$15000 - $19999"
"9342",82898,"Male",66,"Mexican_American","Others","US",7,"Married","$25000 - $34999"
"9343",82899,"Male",66,"Mexican_American","Others","Other",2,"Married","$20000 and Over"
"9344",82900,"Male",80,"White","US","US",2,"Married","$55000 - $64999"
"9345",82901,"Male",68,"Mexican_American","Others","US",1,"partner","$5000 - $9999"
"9346",82902,"Female",41,"White","Others","US",4,"Married","$100000 and Over"
"9347",82903,"Female",57,"Other_Hispanic","Others","Other",7,"Married","$45000 - $54999"
"9348",82904,"Female",68,"White","US","US",2,"Married","$75000 - $99999"
"9349",82905,"Male",7,"Mexican_American","US","US",4,"Married","$75000 - $99999"
"9350",82906,"Male",72,"White","US","US",2,"Married","$25000 - $34999"
"9351",82907,"Male",21,"Black","US","US",3,"partner","$65000 - $74999"
"9352",82908,"Male",6,"Black","US","US",5,"partner","$5000 - $9999"
"9353",82909,"Male",55,"White","US","US",3,"Married","$45000 - $54999"
"9354",82910,"Male",7,"White","US","US",4,"Married","$25000 - $34999"
"9355",82911,"Female",5,"multiracial","US","US",6,"Married","$0 - $4999"
"9356",82912,"Female",10,"White","US","US",6,"Married","$100000 and Over"
"9357",82913,"Male",28,"Black","US","US",1,"Never_married","$55000 - $64999"
"9358",82914,"Male",5,"White","US","US",4,"Married","$75000 - $99999"
"9359",82915,"Male",70,"White","US","US",3,"Married","$20000 - $24999"
"9360",82916,"Female",53,"White","US","US",1,"Divorced","$5000 - $9999"
"9361",82917,"Male",42,"Asian","Others","US",3,"Married","$100000 and Over"
"9362",82918,"Male",80,"White","US","US",1,"Widowed","$20000 - $24999"
"9363",82919,"Male",6,"White","US","US",4,"Married","$100000 and Over"
"9364",82920,"Female",45,"White","US","US",3,"Divorced","$25000 - $34999"
"9365",82921,"Male",9,"Other_Hispanic","US","US",4,"Married","$25000 - $34999"
"9366",82922,"Male",1,"multiracial","US","US",5,"Married","$10000 - $14999"
"9367",82923,"Male",6,"White","US","US",5,"Married","$20000 - $24999"
"9368",82924,"Female",21,"White","US","US",1,"Never_married","$5000 - $9999"
"9369",82925,"Male",38,"Asian","Others","Other",4,"Married","$100000 and Over"
"9370",82926,"Female",57,"Asian","Others","Other",3,"Married","$35000 - $44999"
"9371",82927,"Female",1,"Black","US","US",5,"partner","Under $20000"
"9372",82928,"Female",7,"Black","US","US",4,"Married","$100000 and Over"
"9373",82929,"Female",51,"White","US","US",1,"Divorced","$25000 - $34999"
"9374",82930,"Female",14,"Asian","Others","Other",3,"Married","$100000 and Over"
"9375",82931,"Male",70,"Other_Hispanic","Others","Other",4,"Married","$0 - $4999"
"9376",82932,"Female",23,"White","US","US",3,"partner","$35000 - $44999"
"9377",82933,"Male",29,"multiracial","US","US",3,"Married","$100000 and Over"
"9378",82934,"Male",5,"Other_Hispanic","US","US",6,"Married","Under $20000"
"9379",82935,"Female",0,"Mexican_American","US","US",6,"Married","$35000 - $44999"
"9380",82936,"Male",6,"Black","US","US",7,"Never_married","$0 - $4999"
"9381",82937,"Male",4,"multiracial","US","US",4,"Married","$100000 and Over"
"9382",82938,"Female",52,"Black","US","US",1,"Divorced","$25000 - $34999"
"9383",82939,"Male",23,"Black","US","US",5,"Married","$55000 - $64999"
"9384",82940,"Female",21,"White","US","US",1,"Married","$5000 - $9999"
"9385",82941,"Male",3,"White","US","US",6,"partner","$35000 - $44999"
"9386",82942,"Male",12,"White","US","US",3,"Married","$35000 - $44999"
"9387",82943,"Male",45,"Asian","Others","US",6,"Married","$100000 and Over"
"9388",82944,"Female",1,"White","US","US",3,"Never_married","$5000 - $9999"
"9389",82945,"Female",80,"White","US","US",4,"Married","$20000 - $24999"
"9390",82946,"Female",45,"White","US","US",5,"Married","$65000 - $74999"
"9391",82947,"Female",0,"White","US","US",3,"Married","$45000 - $54999"
"9392",82948,"Female",45,"White","US","US",3,"Married","Under $20000"
"9393",82949,"Male",67,"White","US","US",2,"Married","$35000 - $44999"
"9394",82950,"Female",2,"Black","US","US",2,"Never_married","$45000 - $54999"
"9395",82951,"Female",65,"Black","US","US",2,"Married","$25000 - $34999"
"9396",82952,"Female",66,"White","US","US",2,"Married","$100000 and Over"
"9397",82953,"Male",68,"White","US","US",2,"Married","$100000 and Over"
"9398",82954,"Male",4,"Black","US","US",5,"Never_married","$10000 - $14999"
"9399",82955,"Female",45,"White","US","US",2,"Never_married","$100000 and Over"
"9400",82956,"Male",72,"multiracial","US","US",2,"Married","$65000 - $74999"
"9401",82957,"Female",38,"Other_Hispanic","Others","US",3,"Widowed","$15000 - $19999"
"9402",82958,"Male",11,"Mexican_American","US","US",5,"Married","$35000 - $44999"
"9403",82959,"Male",55,"Black","US","US",2,"Separated","Under $20000"
"9404",82960,"Female",4,"Asian","US","US",6,"Married","$100000 and Over"
"9405",82961,"Female",61,"Black","Others","US",3,"Divorced","$20000 - $24999"
"9406",82962,"Male",47,"Black","US","US",1,"partner","$0 - $4999"
"9407",82963,"Female",60,"White","US","US",1,"Divorced","$20000 - $24999"
"9408",82964,"Male",60,"Black","US","US",4,"Married","$25000 - $34999"
"9409",82965,"Female",38,"Mexican_American","Others","Other",7,"Married","$45000 - $54999"
"9410",82966,"Male",1,"Black","US","US",5,"Never_married","$15000 - $19999"
"9411",82967,"Female",80,"White","US","US",1,"Widowed","$10000 - $14999"
"9412",82968,"Female",79,"White","US","US",1,"Divorced","$15000 - $19999"
"9413",82969,"Male",54,"Mexican_American","US","US",3,"Married","$15000 - $19999"
"9414",82970,"Male",60,"Mexican_American","US","US",1,"partner","$0 - $4999"
"9415",82971,"Female",34,"White","US","US",6,"Married","$65000 - $74999"
"9416",82972,"Female",1,"Asian","US","US",7,"Married","$45000 - $54999"
"9417",82973,"Male",1,"White","US","US",6,"Married","$65000 - $74999"
"9418",82974,"Male",54,"Mexican_American","Others","Other",6,"Married","Unknown"
"9419",82975,"Female",44,"White","US","US",3,"Married","$55000 - $64999"
"9420",82976,"Male",22,"White","US","US",3,"Married","$75000 - $99999"
"9421",82977,"Female",10,"multiracial","US","US",5,"Married","$75000 - $99999"
"9422",82978,"Female",41,"Asian","Others","US",3,"Married","$75000 - $99999"
"9423",82979,"Male",12,"Other_Hispanic","US","US",4,"Divorced","$5000 - $9999"
"9424",82980,"Female",12,"Black","US","US",4,"Married","$100000 and Over"
"9425",82981,"Female",0,"White","US","US",5,"Married","$25000 - $34999"
